,0,1,2,3,4,5,6,7,8,9,10,11,12
256,FREQ,GEO,INDICATORS,INDIC_SB,LEG_FORM,NACE_R1,OBS_FLAG,TIME,,,,,
257,FREQ,GEO,INDICATORS,INDIC_SB,NACE_R1,OBS_FLAG,SIZECLAS,TIME,,,,,
258,FREQ,GEO,INDICATORS,INDIC_SB,LEG_FORM,NACE_R1,OBS_FLAG,SIZECLAS,TIME,,,,
259,FREQ,GEO,INDICATORS,INDIC_SB,LEG_FORM,NACE_R2,OBS_FLAG,SIZECLAS,TIME,,,,
260,FREQ,GEO,INDICATORS,INDIC_SB,NACE_R2,OBS_FLAG,TIME,,,,,,
261,FREQ,GEO,INDICATORS,INDIC_SB,NACE_R2,OBS_FLAG,TIME,,,,,,
262,FREQ,GEO,INDICATORS,INDIC_SB,NACE_R2,OBS_FLAG,SIZECLAS,TIME,,,,,
263,FREQ,GEO,INDICATORS,INDIC_SB,NACE_R2,OBS_FLAG,TIME,,,,,,
264,FREQ,GEO,INDICATORS,INDIC_SB,NACE_R2,OBS_FLAG,SIZECLAS,TIME,,,,,
265,BOP_ITEM,CURRENCY,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,SECTOR10,SECTPART,STK_FLOW,TIME,,
266,BOP_ITEM,CURRENCY,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,SECTOR10,SECTPART,STK_FLOW,TIME,,
267,BOP_ITEM,CURRENCY,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,SECTOR10,SECTPART,STK_FLOW,TIME,,
268,BOP_ITEM,CURRENCY,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,SECTOR10,SECTPART,STK_FLOW,S_ADJ,TIME,
269,BOP_ITEM,CURRENCY,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,SECTOR10,SECTPART,STK_FLOW,S_ADJ,TIME,
270,BOP_ITEM,CURRENCY,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,SECTOR10,SECTPART,STK_FLOW,TIME,,
271,BOP_ITEM,CURRENCY,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,SECTOR10,SECTPART,STK_FLOW,TIME,,
272,BOP_ITEM,CURRENCY,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,SECTOR10,SECTPART,STK_FLOW,TIME,,
273,BOP_ITEM,CURRENCY,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,SECTOR10,SECTPART,STK_FLOW,TIME,,
274,BOP_ITEM,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,STK_FLOW,TIME,UNIT,,,,
275,CURRENCY,ENTITY,FDI_ITEM,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,PARTNER,STK_FLOW,TIME,,
276,CURRENCY,FDI_ITEM,FREQ,GEO,INDICATORS,INDIC_BP,OBS_FLAG,PARTNER,TIME,,,,
277,CURRENCY,ENTITY,FDI_ITEM,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,PARTNER,STK_FLOW,TIME,,
278,ENTITY,FDI_ITEM,FREQ,GEO,INDICATORS,INDIC_BP,OBS_FLAG,PARTNER,TIME,,,,
279,CURRENCY,ENTITY,FDI_ITEM,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,PARTNER,STK_FLOW,TIME,,
280,CURRENCY,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,PARTNER,POST,STK_FLOW,TIME,,,
281,CURRENCY,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,PARTNER,POST,STK_FLOW,TIME,,,
282,CURRENCY,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,PARTNER,POST,TIME,,,,
283,BOP_ITEM,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,STK_FLOW,S_ADJ,TIME,UNIT,,,
284,BOP_ITEM,CURRENCY,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,SECTOR10,SECTPART,STK_FLOW,TIME,,
285,BOP_ITEM,CURRENCY,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,STK_FLOW,TIME,,,,
286,BOP_ITEM,CURRENCY,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,STK_FLOW,TIME,,,,
287,CURRENCY,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,POST,STK_FLOW,TIME,,,,
288,CURRENCY,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,POST,STK_FLOW,TIME,,,,
289,FREQ,GEO,INDICATORS,INDIC_BP,OBS_FLAG,TIME,UNIT,,,,,,
290,CURRENCY,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,POST,STK_FLOW,TIME,,,,
291,BOP_ITEM,CURRENCY,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,STK_FLOW,TIME,,,,
292,CLSPEC,FREQ,GEO,INDICATORS,INDIC_SB,OBS_FLAG,SIZE_EMP,TIME,,,,,
293,CBTRADE,FREQ,GEO,INDICATORS,INDIC_SB,NACE_R1,OBS_FLAG,TIME,,,,,
294,CLSPEC,ENTERPR,FREQ,GEO,INDICATORS,INDIC_SB,OBS_FLAG,TIME,,,,,
295,FREQ,GEO,INDICATORS,INDIC_SB,NACE_R1,OBS_FLAG,REASON,TIME,,,,,
296,BARRIER,CBTRADE,FREQ,GEO,INDICATORS,INDIC_SB,LEV_IMPT,NACE_R1,OBS_FLAG,TIME,,,
297,FREQ,GEO,INDICATORS,INDIC_SB,MEDIA,NACE_R1,OBS_FLAG,TIME,,,,,
298,FREQ,GEO,INDICATORS,INDIC_SB,NACE_R1,OBS_FLAG,TIME,,,,,,
299,FREQ,GEO,INDICATORS,INDIC_SB,NACE_R1,OBS_FLAG,TIME,,,,,,
300,ENTERPR,FREQ,GEO,INDICATORS,INDIC_SB,OBS_FLAG,TIME,,,,,,
301,ENTERPR,FREQ,GEO,INDICATORS,INDIC_SB,NACE_R1,OBS_FLAG,SIZE_EMP,TIME,,,,
302,FREQ,GEO,INDICATORS,INDIC_SB,NACE_R1,OBS_FLAG,SIZE_EMP,TIME,,,,,
303,FREQ,GEO,INDICATORS,INDIC_SB,NACE_R1,OBS_FLAG,SIZE_EMP,TIME,,,,,
304,FREQ,GEO,INDICATORS,INDIC_SB,NACE_R1,OBS_FLAG,TIME,,,,,,
305,FREQ,GEO,INDICATORS,INDIC_SB,NACE_R1,OBS_FLAG,TIME,,,,,,
306,FREQ,GEO,INDICATORS,INDIC_SB,NACE_R1,OBS_FLAG,TIME,,,,,,
307,ENTERPR,FREQ,GEO,INDICATORS,INDIC_SB,OBS_FLAG,SIZE_EMP,TIME,,,,,
308,CLTYPE,FREQ,GEO,INDICATORS,INDIC_SB,NACE_R1,OBS_FLAG,SIZE_EMP,TIME,,,,
309,CLTYPE,FREQ,GEO,INDICATORS,INDIC_SB,NACE_R1,OBS_FLAG,SIZE_EMP,TIME,,,,
310,CLTYPE,FREQ,GEO,INDICATORS,INDIC_SB,NACE_R1,OBS_FLAG,SIZE_EMP,TIME,,,,
311,FREQ,GEO,INDICATORS,INDIC_SB,NACE_R1,OBS_FLAG,RESID,SIZE_EMP,TIME,,,,
312,FREQ,GEO,INDICATORS,INDIC_SB,NACE_R1,OBS_FLAG,RESID,SIZE_EMP,TIME,,,,
313,FREQ,GEO,INDICATORS,INDIC_SB,NACE_R1,OBS_FLAG,RESID,SIZE_EMP,TIME,,,,
314,FREQ,GEO,INDICATORS,INDIC_SB,NACE_R1,OBS_FLAG,RESID,TIME,,,,,
315,FREQ,GEO,INDICATORS,INDIC_SB,NACE_R1,OBS_FLAG,RESID,TIME,,,,,
316,FREQ,GEO,INDICATORS,INDIC_SB,NACE_R1,OBS_FLAG,RESID,TIME,,,,,
317,CLTYPE,FREQ,GEO,INDICATORS,INDIC_SB,NACE_R1,OBS_FLAG,TIME,,,,,
318,CLSPEC,FREQ,GEO,INDICATORS,INDIC_SB,NACE_R1,OBS_FLAG,SIZE_EMP,TIME,,,,
319,CBTRADE,FREQ,GEO,INDICATORS,INDIC_SB,OBS_FLAG,SIZE_EMP,TIME,,,,,
320,CLTYPE,FREQ,GEO,INDICATORS,INDIC_SB,OBS_FLAG,SIZE_EMP,TIME,,,,,
321,CLSPEC,ENTERPR,FREQ,GEO,INDICATORS,INDIC_SB,NACE_R1,OBS_FLAG,TIME,,,,
322,CBTRADE,FREQ,GEO,INDICATORS,INDIC_SB,OBS_FLAG,SIZE_EMP,TIME,,,,,
323,FREQ,GEO,INDICATORS,INDIC_SB,NACE_R1,OBS_FLAG,RESID,TIME,,,,,
324,FREQ,GEO,INDICATORS,INDIC_SB,OBS_FLAG,REASON,SIZE_EMP,TIME,,,,,
325,FREQ,GEO,INDICATORS,INDIC_SB,OBS_FLAG,RESID,SIZE_EMP,TIME,,,,,
326,BARRIER,CBTRADE,FREQ,GEO,INDICATORS,INDIC_SB,LEV_IMPT,OBS_FLAG,SIZE_EMP,TIME,,,
327,CPA08,FREQ,GEO,INDICATORS,INDIC_SB,NACE_R2,OBS_FLAG,TIME,,,,,
328,FREQ,GEO,INDICATORS,INDIC_SB,NACE_R2,OBS_FLAG,RESID,TIME,,,,,
329,CPA2_1,FREQ,GEO,INDICATORS,INDIC_SB,NACE_R2,OBS_FLAG,TIME,,,,,
330,CLSPEC,FREQ,GEO,INDICATORS,INDIC_SB,NACE_R1,OBS_FLAG,TIME,,,,,
331,CBTRADE,FREQ,GEO,INDICATORS,INDIC_SB,NACE_R1,OBS_FLAG,TIME,,,,,
332,FREQ,GEO,INDICATORS,INDIC_SB,OBS_FLAG,TIME,,,,,,,
333,CPATC,FREQ,GEO,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,,
334,FREQ,GEO,INDICATORS,INDIC_ENV,MATERIAL,OBS_FLAG,TIME,UNIT,,,,,
335,FREQ,GEO,INDICATORS,OBS_FLAG,TIME,UNIT,WST_OPER,,,,,,
336,FREQ,GEO,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,,,
337,FREQ,GEO,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,,,
338,FREQ,GEO,INDICATORS,MATERIAL,OBS_FLAG,TIME,UNIT,,,,,,
339,FREQ,GEO,INDICATORS,OBS_FLAG,STK_FLOW,TIME,UNIT,WASTE,,,,,
340,FREQ,GEO,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,,,
341,FREQ,GEO,INDICATORS,OBS_FLAG,TIME,UNIT,WST_OPER,,,,,,
342,FREQ,GEO,INDICATORS,OBS_FLAG,TIME,UNIT,WST_OPER,,,,,,
343,FREQ,GEO,INDICATORS,OBS_FLAG,TIME,UNIT,WASTE,,,,,,
344,FREQ,GEO,INDICATORS,OBS_FLAG,TIME,UNIT,WST_OPER,,,,,,
345,FREQ,GEO,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,,,
346,FREQ,GEO,INDICATORS,OBS_FLAG,TIME,UNIT,WST_OPER,,,,,,
347,AGE,AGECHILD,FREQ,GEO,HHCOMP,INDICATORS,OBS_FLAG,TIME,UNIT,WSTATUS,,,
348,CITIZEN,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,,
349,AGE,FREQ,GEO,INDICATORS,ISCO88,OBS_FLAG,SEX,TIME,UNIT,,,,
350,AGE,FREQ,GEO,INDICATORS,NACE_R1,OBS_FLAG,SEX,TIME,UNIT,,,,
351,FREQ,GEO,INDICATORS,NACE_R1,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,,
352,AGE,CITIZEN,FREQ,GEO,INDICATORS,ISCO88,OBS_FLAG,SEX,TIME,UNIT,,,
353,AGE,CITIZEN,FREQ,GEO,INDICATORS,NACE_R1,OBS_FLAG,SEX,TIME,UNIT,,,
354,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,,
355,FREQ,GEO,INDICATORS,NACE_R1,OBS_FLAG,SEX,TIME,UNIT,WORKTIME,,,,
356,BUILDING,FREQ,GEO,INDICATORS,OBS_FLAG,TENURE,TIME,UNIT,,,,,
357,AMENITY,FREQ,GEO,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,,
358,FREQ,GEO,HHCOMP,HOUSING,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,
359,FREQ,GEO,INDICATORS,N_PERSON,N_ROOM,OBS_FLAG,TIME,UNIT,,,,,
360,BUILDING,FREQ,GEO,INDICATORS,OBS_FLAG,TIME,UNIT,Y_CONST,,,,,
361,FREQ,GEO,HOUSING,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,,
362,FREQ,GEO,HOUSING,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,,
363,FREQ,GEO,HOUSING,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,,
364,AGE,FREQ,GEO,INDICATORS,ISCED97,ISCO88,OBS_FLAG,SEX,TIME,UNIT,,,
365,AGE,CITIZEN,FREQ,GEO,INDICATORS,ISCED97,OBS_FLAG,SEX,TIME,UNIT,,,
366,AGE,FREQ,GEO,INDICATORS,ISCED97,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,
367,CITIZEN,FREQ,GEO,HHCOMP,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,
368,AGE,FREQ,GEO,HHCOMP,INDICATORS,N_PERSON,OBS_FLAG,TIME,UNIT,,,,
369,AGE,FREQ,GEO,HHSTATUS,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,
370,CITIZEN,FREQ,GEO,HHSTATUS,HOUSING,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,
371,AGE,FREQ,GEO,HHSTATUS,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
372,AGE,CITIZEN,FREQ,GEO,INDICATORS,N_PERSON,OBS_FLAG,SEX,TIME,UNIT,,,
373,AGE,FREQ,GEO,HHSTATUS,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
374,AGE,C_BIRTH,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
375,AGE,CITIZEN,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
376,AGE,CITIZEN,FREQ,GEO,INDICATORS,OBS_FLAG,RESID,SEX,TIME,UNIT,,,
377,CITIZEN,FREQ,GEO,INDICATORS,NACE_R1,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,
378,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,RESID,SEX,TIME,UNIT,WSTATUS,,,
379,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,,
380,BUILDING,FREQ,GEO,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,,
381,BUILDING,FREQ,GEO,HOUSING,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,
382,AGE,FREQ,GEO,INDICATORS,ISCED97,ISCO88,OBS_FLAG,SEX,TIME,UNIT,,,
383,AGE,FREQ,GEO,INDICATORS,ISCED97,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,
384,AGECHILD,FREQ,GEO,HHCOMP,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,
385,FREQ,GEO,HHCOMP,INDICATORS,N_PERSON,OBS_FLAG,TIME,UNIT,,,,,
386,AGE,FREQ,GEO,INDICATORS,N_PERSON,OBS_FLAG,SEX,TIME,UNIT,,,,
387,AGE,FREQ,GEO,HHSTATUS,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
388,CITIZEN,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,,
389,AGE,FREQ,GEO,INDICATORS,ISCED97,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,
390,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,,
391,AGE,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,
392,AGE,FREQ,GEO,INDICATORS,ISCO08,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,
393,C_BIRTH,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,Y_ARRIV,,,,
394,AGE,C_BIRTH,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
395,AGE,C_BIRTH,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,
396,AGE,C_BIRTH,FREQ,GEO,INDICATORS,ISCED97,OBS_FLAG,SEX,TIME,UNIT,,,
397,AGE,C_BIRTH,FREQ,GEO,INDICATORS,ISCO08,OBS_FLAG,SEX,TIME,UNIT,,,
398,AGE,CITIZEN,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
399,AGE,CITIZEN,FREQ,GEO,INDICATORS,ISCO08,OBS_FLAG,SEX,TIME,UNIT,,,
400,BUILDING,FREQ,GEO,HOUSING,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,
401,AGE,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,
402,AGE,FREQ,GEO,INDICATORS,ISCO08,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,
403,AGE,FREQ,GEO,HHSTATUS,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
404,FREQ,GEO,HHCOMP,INDICATORS,N_PERSON,OBS_FLAG,TIME,UNIT,,,,,
405,AGE,FREQ,GEO,HOUSING,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
406,FREQ,GEO,HHCOMP,INDICATORS,OBS_FLAG,TENURE,TIME,UNIT,,,,,
407,AGE,FREQ,GEO,INDICATORS,MARSTA,OBS_FLAG,SEX,TIME,UNIT,,,,
408,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,,
409,AGE,CITIZEN,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
410,FREQ,GEO,INDICATORS,NACE_R1,OBS_FLAG,SEX,TIME,UNIT,,,,,
411,FREQ,GEO,INDICATORS,ISCO88,OBS_FLAG,SEX,TIME,UNIT,,,,,
412,AGE,FREQ,GEO,INDICATORS,MARSTA,OBS_FLAG,TIME,UNIT,,,,,
413,CITIZEN,FREQ,GEO,INDICATORS,NACE_R1,OBS_FLAG,SEX,TIME,UNIT,,,,
414,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,,
415,AMENITY,FREQ,GEO,INDICATORS,OBS_FLAG,TENURE,TIME,UNIT,,,,,
416,FREQ,GEO,INDICATORS,N_ROOM,OBS_FLAG,TIME,UNIT,,,,,,
417,FREQ,GEO,INDICATORS,OBS_FLAG,TENURE,TIME,UNIT,Y_CONST,,,,,
418,AGE,FREQ,GEO,INDICATORS,ISCED97,OBS_FLAG,SEX,TIME,UNIT,,,,
419,AGE,FREQ,GEO,INDICATORS,ISCED97,OBS_FLAG,SEX,TIME,UNIT,,,,
420,FREQ,GEO,INDICATORS,N_CHILD,OBS_FLAG,TIME,UNIT,,,,,,
421,FREQ,GEO,INDICATORS,N_PERSON,OBS_FLAG,TIME,UNIT,,,,,,
422,FREQ,GEO,INDICATORS,N_ACTIV,N_PERSON,N_UNEMP,OBS_FLAG,TIME,UNIT,,,,
423,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,Y_BIRTH,,,,,
424,AGE,CITIZEN,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
425,AGE,FREQ,GEO,INDICATORS,MARSTA,OBS_FLAG,SEX,TIME,UNIT,,,,
426,BUILDING,FREQ,GEO,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,,
427,FREQ,GEO,HOUSING,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,,
428,FREQ,GEO,INDICATORS,ISCO08,OBS_FLAG,SEX,TIME,UNIT,,,,,
429,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,,
430,AGE,CITIZEN,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
431,FREQ,GEO,INDICATORS,N_ROOM,OBS_FLAG,TIME,UNIT,,,,,,
432,FREQ,GEO,INDICATORS,N_PERSON,OBS_FLAG,TIME,UNIT,,,,,,
433,AGE,FREQ,GEO,INDICATORS,ISCED97,OBS_FLAG,SEX,TIME,UNIT,,,,
434,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,,
435,FREQ,GEO,INDICATORS,OBS_FLAG,STK_FLOW,TIME,,,,,,,
436,FREQ,INDICATORS,INDIC_ENV,OBS_FLAG,SOURCE,TIME,UNIT,,,,,,
437,FREQ,GEO,INDICATORS,INDIC_CO,OBS_FLAG,TIME,,,,,,,
438,FREQ,GEO,INDICATORS,INDIC_CO,OBS_FLAG,TIME,,,,,,,
439,FREQ,GEO,INDICATORS,INDIC_CO,OBS_FLAG,TIME,,,,,,,
440,FREQ,GEO,INDICATORS,INDIC_CO,OBS_FLAG,TIME,,,,,,,
441,FREQ,GEO,INDICATORS,INDIC_CO,OBS_FLAG,TIME,,,,,,,
442,FREQ,GEO,INDICATORS,INDIC_CO,OBS_FLAG,TIME,,,,,,,
443,FREQ,GEO,INDICATORS,INDIC_CO,OBS_FLAG,TIME,,,,,,,
444,FREQ,GEO,INDICATORS,INDIC_CO,OBS_FLAG,TIME,,,,,,,
445,FREQ,GEO,INDICATORS,INDIC_CO,OBS_FLAG,TIME,,,,,,,
446,FREQ,GEO,INDICATORS,INDIC_CO,OBS_FLAG,TIME,,,,,,,
447,FREQ,GEO,INDICATORS,INDIC_CO,OBS_FLAG,TIME,,,,,,,
448,FREQ,GEO,INDICATORS,INDIC_CO,OBS_FLAG,TIME,,,,,,,
449,FREQ,GEO,INDICATORS,INDIC_CO,OBS_FLAG,TIME,,,,,,,
450,FREQ,GEO,INDICATORS,INDIC_CO,OBS_FLAG,TIME,,,,,,,
451,FREQ,GEO,INDICATORS,INDIC_CO,OBS_FLAG,TIME,,,,,,,
452,FREQ,GEO,INDICATORS,INDIC_CO,OBS_FLAG,TIME,,,,,,,
453,FREQ,GEO,INDICATORS,INDIC_CO,OBS_FLAG,TIME,,,,,,,
454,FREQ,GEO,INDICATORS,INDIC_CO,OBS_FLAG,TIME,,,,,,,
455,FREQ,GEO,INDICATORS,INDIC_CO,OBS_FLAG,TIME,,,,,,,
456,FREQ,GEO,INDICATORS,INDIC_CO,OBS_FLAG,TIME,,,,,,,
457,FREQ,GEO,INDICATORS,INDIC_CO,OBS_FLAG,TIME,,,,,,,
458,FREQ,GEO,INDICATORS,INDIC_CO,OBS_FLAG,TIME,,,,,,,
459,FREQ,GEO,INDICATORS,INDIC_CO,OBS_FLAG,TIME,,,,,,,
460,FREQ,GEO,INDICATORS,INDIC_CO,OBS_FLAG,TIME,,,,,,,
461,FREQ,GEO,INDICATORS,INDIC_CO,OBS_FLAG,TIME,,,,,,,
462,FREQ,GEO,INDICATORS,INDIC_CO,OBS_FLAG,TIME,,,,,,,
463,FREQ,GEO,INDICATORS,INDIC_CO,OBS_FLAG,TIME,,,,,,,
464,FREQ,GEO,INDICATORS,LEG_CASE,LEG_STAT,OBS_FLAG,TIME,UNIT,,,,,
465,FREQ,GEO,INDICATORS,LEG_STAT,OBS_FLAG,TIME,UNIT,,,,,,
466,FREQ,GEO,ICCS,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,,
467,FREQ,GEO,ICCS,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,,
468,FREQ,GEO,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,,,
469,CITIES,FREQ,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,,,
470,CITIES,FREQ,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,,,
471,FREQ,GEO,ICCS,INDICATORS,LEG_STAT,OBS_FLAG,SEX,TIME,UNIT,,,,
472,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,,
473,CITIES,FREQ,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,,,
474,FREQ,GEO,INDICATORS,IND_TYPE,OBS_FLAG,SEX,TIME,UNIT,,,,,
475,AGE,FREQ,GEO,INDICATORS,LEG_STAT,OBS_FLAG,TIME,UNIT,,,,,
476,CITIZEN,FREQ,GEO,INDICATORS,LEG_STAT,OBS_FLAG,TIME,UNIT,,,,,
477,FREQ,GEO,INDICATORS,ISCO08,OBS_FLAG,SEX,TIME,UNIT,,,,,
478,FREQ,GEO,INDICATORS,LEG_STAT,OBS_FLAG,SEX,TIME,UNIT,,,,,
479,FREQ,GEO,ICCS,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,,
480,FREQ,GEO,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,,,
481,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,,
482,FREQ,GEO,INDICATORS,INDIC_CR,OBS_FLAG,TIME,UNIT,,,,,,
483,CITIZEN,FREQ,GEO,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,,
484,FREQ,GEO,ICCS,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,,
485,FREQ,GEO,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,,,
486,FREQ,GEO,INDICATORS,LEG_STAT,OBS_FLAG,TIME,UNIT,,,,,,
487,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,,
488,FREQ,GEO,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,,,
489,FREQ,GEO,INDICATORS,IND_TYPE,ISCO08,OBS_FLAG,TIME,UNIT,,,,,
490,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,TIME,UNIT,,,,,,
491,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,TIME,UNIT,,,,,,
492,FREQ,GEO,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,,,
493,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,,,
494,FREQ,GEO,INDICATORS,INDIC_EM,IND_TYPE,OBS_FLAG,SEX,TIME,UNIT,,,,
495,FREQ,GEO,INDICATORS,INDIC_SB,NACE_R2,OBS_FLAG,TIME,UNIT,,,,,
496,FREQ,GEO,INDICATORS,INDIC_SB,NACE_R2,OBS_FLAG,TIME,UNIT,,,,,
497,AGE,FREQ,GEO,INDICATORS,N_BOOK,OBS_FLAG,SEX,TIME,UNIT,,,,
498,FREQ,GEO,INDICATORS,ISCED97,N_BOOK,OBS_FLAG,SEX,TIME,UNIT,,,,
499,ACL00,AGE,FREQ,FREQUENC,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,
500,ACL00,FREQ,FREQUENC,GEO,INDICATORS,ISCED97,OBS_FLAG,SEX,TIME,UNIT,,,
501,COICOP,FREQ,GEO,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,,
502,AGE,FREQ,FREQUENC,GEO,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,
503,FREQ,FREQUENC,GEO,INDICATORS,ISCED97,OBS_FLAG,TIME,UNIT,,,,,
504,FREQ,FREQUENC,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,,
505,FREQ,GEO,INDICATORS,OBS_FLAG,QUANTILE,TIME,UNIT,,,,,,
506,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PROD_CT,STK_FLOW,TIME,UNIT,,,,
507,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PROD_CT,STK_FLOW,TIME,UNIT,,,,
